label,text
1,Lesbian gay bisexual transexual/transgender
1,Summaaaa therikkq viduom namba part 2 seekkiram podungo
1,"Noor Jahan Antha nilamai maara, namma Enna step eduthom?; Onnum illa. ; Athaan thappu. ; Avanga nelamai maara namma yethaavathu seiyanum thaana?"
1,"Edhu vandhu gene la nadakura mutation edhu diseases maadhiri nu vechukalam karu aagura apo ellarumey female dha Y chromosome irundha andha Baby male aagum andha process apo yedho oru reason naala avanga Brain la opposite sex ah paatha attract aagadha maadhiri iruku avalo dha edhu by birth la irukuradhu maatha mudiyadhu avanga maara maatanga avalo dha sila per chinna vayasula abuse panna pattu ippadi maatha paduranga avngala maatha mudiyum, ipo normal ah irukura yaarum avanga gender laye sex vechukanum nu yosika maatangala avangaluku appadi thonadhu, oru ponnu innoru ponnu ku kiss pandradha ellarum paathurupanga aana oru paiyan avanoda Frd innoru paiyanuku kiss pandradha yaarum adhigama paathuruka maatanga, ponnuga normal ah vey paasama irundha paiyana irundhalum ponna irundha lum kiss pannuvanga aana male appadi illa normal ah female ku mattum dha kudupanga, edhu dha normal aana homosexuality la avangaluku by birth la Appadi dha iruku namakku eppudi opposite sex ah paatha attract aagudho avangaluku same sex ah paatha attract aagudhu avalo dha , Adhu la avanga ishtam avanga bed room ah nama yedhuku yetti pakkanum avanga western toilet use panna Enna normal toilet use panna Enna ? Adhu avanga ishtam human rights . Bus abuse panni homosexuality ah maathuravangala thadukanum"
1,Nenga nadichalum Unga concept nalaruku daaa
1,Just stupids non sense just avoid these videos lusu kooooooos
1,Epadi evalou kevalama pesuranga echi....!!! evanga la ellam pavam sollave kududhu ...oru sila thimuru pudicha thiru nangaigal epadi irupadhal irukka ellarum asingam paduranga
1,Nanba prank panathuku karname.. Avanga nalavanga nu kaata than.. Avanga mela iruka thavarana enatha pookanum Nanba🥰
1,dei maire..i am a heterosexual..and ne yenna Mumbai la tha lgbtp people erukanga nu ninaikia..lusu payale
1,Anna Avanga Really Great Anna Yarune theriyadha ungaluku avanga avalavu Help panni irukanga kandipa Avanga Great anna
2,First bus stand la 9 kaithatti paisa keka kudathunu oru rules kondu varanum oruthara appadi pesuraga people vedikai parkuthu intha thirunagai mela irukkura mariyathaiye pooche
1,Yov ne manusaney illa ya
1,Video last la Help panringa atha yean video edukiringa ..... Thappu bro
1,சரி அவங்க காசுகாக உடம்ப காட்டுனாங்க
1,Rnakku oru nalla payyan venum.. ❤️
1,Nenga panrathu Uthavi seiyanum nenaikeravana kuda kedukuthu pakum pothu nenga panrathu poinu ttheriyanama thannoda unmaiyana manasu nambi Noga adipinga da Neenga
1,Latif character superb❤️....
1,Evanga Yedhula nadichurukaga
1,Romba santhosama erukku
1,Divya Saranya hiiiii
1,@Kavi Nila  nan avangala ellarayum mathikiran. Avangala mathikiravangalum irukanga.sila per thappa ninaukiranga atha avanga thamathikinum.  நான் மனிதன மனிதனா மதிக்கிறவன்
1,Dont mention gender 🙄 pls
1,Kathiya katti va nu koopituvangala poi sonnalum correct ah sollunga
1,Inga evlo prachana poitu irukku oruthan ethum thriyathamaari headset potrukkan parungale
2,Serupa kalati adikanum..
1,Poooda thevdiya mavana nee oru rss kaaran nu theryudaaa
1,Rajan Thamizhan hi
0,"Unga feelings nanga thappa sollala,but romba encourage panna vendam adhu iyarkai alla"
1,Bro 2nd part epo poduvinga
1,and yenna sonna?? fake Id ya??adaa mutta payale  ..youtube yenga erunthu da fake id 😂😂😂 periya mairu maathiri judge panna vanthutan
1,Nova va illa luth ah
1,@priya magi  paravaila akka not your mistake  today world apudi iruku so small misunderstand so ellaraum thapa nenaikathinga
0,"Enga pathalu pundainga ,aambalainga Kita palagave oru paiyanuku bayama irundhuchu ithana naala ..aana ipa 377 Vera thookitinga inimel gay thayolingaluku thokku maira iruku....idhuku indha lesbian Vera supportu"
1,ena di periya pudingi maathiri pesura... Adingu ootha Oomala Vaila asinga Asingama varudhu di un Pecha ketaley
1,@Jasee haleel  ava boy yave maritta
1,"Intha interview kudukurathu oru ponnu danae. Avangaluku ethu perumai, avangaluku ethu latchiyam nu avanga Dan mudivupannanum. Society mudivu panna kudathu. Kolanthai pettukarathu avalavu perumaiyana vishiyam na en India la kodi kanakula anathai kulanthaigal irrukanga? Nai... poonai.. maadu kuda kulanthai pethukum athu perumai ille athu biology. Apo medically kolandai pethuka mudiyatha pengal lam ponnu illeya.. ungala Mathiri alungala pakkumpothu Dan entha society ku ena kedu nu bayama irruku."
1,Avanga theivam da 🙏🏼
1,Makkal thogaya kammi panrathukku india oru vali kandupuditqnga polaa....
1,Ji vera level enake aluha vanthuttu
1,Ninga sollrathu sarithan enaku thirunangai samugathula enga amma saro ma archana ma granmathar selvi nani samayal work sollikuduthu irukanga nan saikren sambarikren en tg famliyum apdithan   no pichai paaliyal no ulaippu pothum .unarvala penna irukrathunalathan nanga marukirom no jens ok va thappu panravangalum enna venalum thirunangai nano illai ennoda thirunangai famliyo Jen's kidaiyathu
1,Onnum puriyala 🙄
1,Ipadi oru ponnu kooda soft ah pesa maatanga she is such a soft natured person
1,Romba azhaga paasama pakkuvama pesuranga paaru..
1,Online class la irundhu veliya vandhu paakaravanga oru like pannuga
1,I love you
1,Ada thiruddu naye
1,Hello bro mela irrukuravan tha ivangala padachan. So Avan ivangala asirvathika tha siivaan so you don't worry okay
1,ji this is not a prank really she has a good heart aduthavanga kastapadakudathunu ninaikira manusangala pakurathu romba arithu. these peoples are nadamadum kadavul.
1,@Ars Murugan  mm avanga kitta konjam usharaa irunga paathu
1,Anna romba emotional ah iruku na.endha oru swituationlaium oru normal person maela hope vaikaradha vida .indha madhiri Namma akkavungalta help kaekalam.avunga mattumae endha oru vishayathaium edhir paakama seivanga. I did get help from my sister
0,Evol tha neega koovi koovi sonnalum ithu thappu thaa enna tha nee kathunalum. Sun set east la nadakathu... Athu west la set agum... Ithu thappu thaa😠😠😡
1,Oaththa antha kundu thakkale paththaka 🤢🤢
1,Bro... Kankalakiduchi bro
1,Romba mukkiyamana interview ithu unaku ithu thevaiya dai dai
1,Walla valamudan pro
1,Anna umiyava samaya eruthu next video nagala wait panurom Anna sekarama poduga anna
2,ethu alam rampaa over🙄🙄😬😬😬😇😇👊👊👊entha naigali 👠👠👠adichi anapanum.evargal thoulai thanka modiyala
1,Karumam da...90 % hindi kaaringa
1,Semaaa... Thirunangaigal mela migavumariyadahai ulathu...
1,Nice video but full setting
1,@Gannath sabar  othaa omaalla enkita intha maari nadanthu paaru punda unaku iruku apo
1,Bro sekkram part 2 I am wait
1,Saran Kumar unakedhuku da solanum
1,Padieekavankalukku ithu pudiekala ana padiechavangalukku ithu pudiechiirrukku.....enna maitthuku padiekuriga paithiyem pudiecha pochi
0,Nee enna ans pannalum athu correct kedaiyathu.Naama enna vilangugaloda kevalama poittama athukku irukkura arivu kuda namakku illayaa .
1,Same to me
0,Praveen kumar vayila nalla varuthu...chi venkam ketavangla
0,@Atchu atchu  otha Naanum pathutu iruka Suma operation pani 9 mari agurathu aripu adaka mudiyama aambala aambala pombala pombala sex panrathu elam kadavuluku iyarkai ku edhira panitu keta naanga panrathu thappu ila engaluku support pannanum government support venum nu oombitu irukurathu thelavari thanam panrathuku support vera pannanuma namma
1,Enna pa muslim christian hindhu yella solli yachu
1,Ivangalukku punishment ethum unda
1,@Jayapriya Muthulingam  yes
1,Bro fastda part 2 uploaded panuga
1,Also iam gay all guys ellarum engalukku support pannunga❤️❤️❤️
1,Indhamadhiri paadhiperu ipditha but nallavangalum irukanga
1,Thank you thangachi ☺️☺️☺️
1,Salute sister..... 
1,Bro eupoo antha part 2 pakanum pola irku
0,"S sir bible'a iruku but evnga kita sona athukum ethachum soluvanga, ipde onu nadanthuchna  india'ku alivu nichayam, Sodom komoravula oru nalla manushan iruntharu loth but indiala ethana Peru irukanga apdi iruntha namalum thappalam alivula irunthu"
1,sila per epdi erukka. yellathaume namma thappu solla mudiyathu
1,Hi. Iam.mallikarjun. ok
1,@Bumble bee  parthingala bayappaduringa athai than malini solluranga bayam vendam endru
1,"@Mohamed Sameer  and its not matham it is maargam, madarassa ponnadu illaina kuda one in Islam loves and trust his almighty more than anything. Adipadaei kezhvi niyanam kuda illa ungaluku maarga reethiya..."
0,Thevdiya mavana unna adichi kolanuda
1,So great akka
1,Enga irunthalum nalla iruppa thambi 🥰🥰🥰🙏🙏🙏😘😘😭😭😭😭😭😭😭😭😭
1,Aged person I like
1,6 per sernthu enna pannirukanga outdoorla money pidikitanga college pasnga matter Mudichitu money puditanga mobile phone safe
1,Thirunangai la yellarum ipdi kidaiyadhu sila nalavangalum irukanga. Aana ipdi panravangala la dhan ozhunga irukavangalukum ketta peru varudhu.
1,Riya pls help me one time ill meet katrina.
1,Nan romba kawalaya irukken friends😟😭😭 Aaruthal sollunga😣😣😣
1,Ama bro mariyathai thara kudathu
1,Yeppom bro varum
1,Nambalukku normal boys yarmelavudu crush or love feel irunda avanga kitte ade sollalama ille solla kudatha pls reply 🙏🙏🙏
1,Vera level ji (Antha akka na eruka samy nu ungala hug pannumpothu kanla erunthu thana thanni varuthu😥)
1,Ipa mattum enna gala gala gala gala gala gala galana iruku....unna mari aluna vanthutangala confort ulagam Aliya tha poguthu
1,Ilathavanuku kuduthu uthavunga
1,Ok nave aunty
1,Bro super bro
1,vera level acting
1,@Dan_Lei   Naa Avangaluku Encourage Thaa Kuduka Sonnea  Ipdi keavalama peasa Solla la  😡
1,No part 1 part 2 ok
0,UNGA APPA ENNORUTHA APPANODA SEX VEACHA NE VANTHA
1,Naa pathathile best prank bro.....seekiram potunga nxt prank ah
1,I support LGBTQ🌈👩‍❤️‍💋‍👩👬 LOVE IS LOVE..
1,antha vella tshirt potta paiyan culturenu solraan avan potrukka tshirt nambaloda culture aaa? sela visayatha ethukalam sela visayatha ethuka mudiyaathunu solran appa avanukku culturepathi pesavey thaguthi illa
1,@Nagarjun Rajeshwaran  போட சப்ப
1,R u slim boy rajesh ur age
0,Andha akka kettuchi paarunga judge paiyanukum avaru thamby paiyanukkum marriage pannivainga
1,Dei azuhva vittingha da😭.
1,Aaaaannnnaaaa ungala paathaale enakuuu payaaamaaaa irukum akaaaa
0,Po d 9ngala ningalum un kadhayum
1,Hi dear tq dear
1,She looked better before
1,deei police ku yevallo periyaa wrk lam.eruku da avangala ethu ku lam poooi vara vechitingale daaa
1,Bro pesaama neenga cinima la erangidunga
0,"swetha k , lesbian panrathu unnaku normal aa,pala religion in pirapidam India,nagarigam naa enna nu world ikke kattuna India,rishi galum yogi galum pathu pathu kapathuna makkal vanthu innaiku thavaru poitu normal nu solranga sila per."
1,Thala marana waiting
1,nala vaci puthusa seinga enjoyyy
1,Vada unnaium un ammavaium searupala adikanum pola erukuda va vaggiko un ammava adikanum unnai peathathuku
1,Trainla aathanapar irruthum yan summa vitiga
1,9:15 goosebumps ya 
1,@Chen Nila 
1,Thirunangai part 2 eppo Batum pro
1,Neenga pakurathuku latchanama irukinga... Allah blessings u
0,Inum konja neram na Ida paten nanum Una Mari aairuvhen
1,K ellarum ipdi solreenga k than rupee illanu sonnavan kite atlest 5 rupee koodava illa atha yaosikatheenga yarrum thu
1,Vellai manasu nu solluvagala adhu idhu dha pola😥😥
1,Mani Shankar Iyer yes sir
1,Akka super Akka 👸
1,Same to u 🙄
0,sappatuku pathila manitha kaliva thinga sollunga ethuvum possible than
0,"Praveen kumar comment purinja pesanum, illa’na poite irukanum. Naan avala manushanga illa’nu enga solli iruken? Oru theva illatha, kevalamaana subject’ku ivlo puratchi aalar maathari scene’a poda vendiya avasiyam illa’nu thaan sonen. Pombala naayum pombala naayum onna irukurathu nee paarthu irukiya? Iva paarthu irukalaam. Ivlo poi pulugi oru asingamaana visayathuku alapara kuduka vendiya avasiyam illa’nu thaan solren."
1,Sariaana kelvi👏👏👏👏suma nachnu ketinga
1,idhu naala yaarukku laabam irukkoo ilayoo..ana youtube channel kaaranugaluku nalla laabam..idha vechey oru maasamaa ooti..vaitha kaluvikkiraanuga 😂😂
1,@Nivedha sash  Edhula sirika onnume illayeaa apro 🤷‍♂️
1,unkaluku arivu irruka avanga virubam endu sollurinka arivu illa nasama pochuuuu
1,Arthanalishvarar nenga athuva vunmy agum anum pannum samam enbathi vunarthava pirantha vargal ennathan ninga anin vudali patrirunthalum ninga pan mari nadanthukittala ninga oru panthan athavathu arthanalishvarar vadivilirukkum oru pan avinga ithuva vunmi ithai yarum purinthukolla patranga oru nal purunchikkuvanga
1,Chennai la epdithan erupanunga village pakam vara solunga ...
1,Sila peruku andha gene blood la iruku. So avoid panna mudiyadhu. So yenna dhan avangala stop pannalum secret ah seivanga. Its their nature.
1,Heart touching movie intha movie paathu sathiyamavea aluthutan engala maari pasangalam rompa rompa paavam engala maari aalungala eppo purinjippangalo😢😢😢😭😭😭
1,Neega nalla erupinga
1,@Chen Nila  call panne
1,Very cute  don't feel oru vetriya pakkanum na Pala thadaikalai thangai than aganum...  ungala romba pudichirukku Akka
1,Muditu velaya paru
1,@Sivarama Subramanian  namazavar
2,"Ellam potta maari pathutu irukanunga ,,gommala ,avala kathulaye rendu potu oda vedanum"
1,Entha ooru
1,Pocha mootu podi neeellam msg solra tevidiya
1,dai inga vaa.oru edama vanthu soothukattudaa potta
1,yevlo asingama pesuranga
1,Bro neenga Salem karungalpattiya backrounla paanduran kovil theriudhu
1,I love you amma
1,Vera Laval pa 😥
1,Bro super bro
1,Thirunangai  illa samuthayaththin mangai  aval  yellarum mathippom
0,Hey thevidiyaaaa pasagalaaaa ithulam oru allu ithulam oru visayam nu ivalaaa kuputu interview yedukurigaaaaaa potta pasagalaaa....nadu laa pesaa vendiyaaa yevolo visayam irukuuu... Thavaiya da ithulam... Uga family la yavalachi homova poiduva da.... Manamketa pasagalaaa 😡😡😡 interview yedukuraaa paru n@@nda
1,Athu ungala bathika porathu ilaiye
1,Thirunaggai thevadiya paiyala
1,Rompa logical a pesuringal 
1,Ivangqla pidichu jail la podunga.ayyo paavam nu paakathenga
1,Hii bro 👋
1,It's  too bad 😠😠😠
1,"comment section ah pathathan theirithu natla evlo mosama atkal irrukanga nu.romba vulgar ah ,romba violent ah mathavangala purinjukatha arivu kettavanga evlo per irrukanga.intha nadu urupadave urupadathu.very very sad"
1,Avan urimai ku avan poradran.. Nee yaru di avanungala judge panradhuku.. Paka pudikalana mooditu po di
1,Semma speech 👌👌👌👌
1,Arumaiyan pathivu nanbare
1,"Ela comment padichu onu enaku purila, affair tirudrathu kudikurathu ela tappum, luv ku iruka unarvum ona, yen tappana Oru activity um unmayana Oru feeling ah um samanthame ilama compare panranga, nama oorla ivlo puriyama pesuravanga irukanga pola"
1,Yengayaachum podunga bro...
1,Super ma sema speech
1,Ivalaaa laaa oru allu mairunu interview veraa yedukathengaa daaa ...
1,Over scenu pundaya irukku
1,Ithu ellam oru polapu
1,"Super akka orange saree akka really neenga dhaan good hearted human ,😘😘❤🙏🏻🙏🏻🙏🏻"
1,Vera LEVAL acting❤️❤️
1,Enna BEHINDWOODS Intha velaiku lam sivarisu iruka...
2,"avanukku theavaya,,,,, intha oholuu,,   un vealaya paruda loosu..patcha patchaya,,, kaluvy oothuthu antha THirunangai...."
1,Bala kumar mind ur word Mr.... unaku endha rights Illa avangala Apadi pesa... avanga urimaiya avanga pesuranga Ungaluku ena vanthuchi
2,Dai potta punda nenum 9 pundaya
0,Mersal dialogue update note my mark ethirkalathula oru ponnu kolandha pethukittalea atha ellarum athisaaiaama papanga pirapu enbatheaah illamal poividum manitha inathin alivu arambam
1,Behindwoods please ivalai maari aalugalai interview paanathiga
1,Sema acting Vera level 😭
2,Yan vedikkai pakkuringa pottaingala
0,girubhakar T dai gomma thevidiyaluku porentha thaaivaliii gay punda
1,Yenda nee un bedroom la velaku pudichi katuva pola ellarukum vaanga nana yokiya pundanu. Otha aduthavandha ommbaraethe polapa pochila. Pooda dei 2.5 vayasu kuladhya karpalaikara Kama koduranga pandradha vida idu kevalam illda
1,Nenga solrathu correct gavravam than pakuranga sethu vakka matinguranga vazhave pudikala
1,Seriously Neraya troll Videos pathu irukan.. Ithu nala iruku... Mukiyama 2:57 and kamal reply Vera level
1,Yempa Madras bottom pidikatho
1,Amala  😂etha nama yosikavae ilayae
1,vera level bro naanum unga channel uh subscribe panite enooda frnds ellaarum subscribe pannitaanga
1,Tha.... Badu ommala
1,Véra level bros.....
1,@mohan  dei athellam seri antha malini respect panna mattra da. Summa stage la than eppadi nerula pona mathikka mattra
1,Mooditu poda badu...
1,ninga gay a sir
1,sari ah nadika la
2,"Ne ambalaya illa pombalaya,; Pakka ambalamadhiri iruka ana voice bombalamadhiri irrukku"
2,Seruppala adingada intha thevidiya lungala😡😡😡😡😡😡😡
0,eval etho Oscar award waangierukaal paa.rajith peruma padurathiku . kaama thuku alaigiraa naai eval
1,share panni support pannunga nanba...
1,Inga ivangala thitra arivuketa jenmagalellam poi science ah padinga
1,Yo Vera level ya
1,Super na Solla varthaiye illa 👌
1,Sharuk Sameer Thax a lot man 👌🏻
1,🙏🙏 great job bro
1,Prabhu Prabhu ungala than kuttitu poganum
0,@Ashok kumar  un poola kammipiya oombra
1,Niraya videos podukanga bro please
1,Romba thimuru dhan
1,I'm waiting part 2
1,Yaru pa indha paiyan
1,@mahesh babu  broo really neenga yarunu tharila....! NYC meet u broo
1,Appo male interviewers girls ah interview pandra appo site adikalaiya adhu mattum normal ah
1,"Vunarvugalai kattupadutha mudiyalana,kattupadutha kathukanum,,yellam unarvu dhaan,chinna vayasulaye kaama unarvugal varum adhai porumayudan sagithu kondu society Ku yedhu sirandhadho adhanpadi nadandhukanum....yenakku vunarvu vandhudhu naan seiren nu solla theridhu,pirapirkum maranathirkum idayilana vazhakaiyoda nakkathai purinjukanum nu ninaighadhunda......indha vulagathula nadakura kodumaigal ellam vunarvugala kattupadutha theriyadha porumai illadhanala dhaan varudhu......"
1,Romba mokka bro
1,saravanan subbramani  😡😡😠
1,Part 2 eppo varum pa pls anuppunga
1,"Naalu books ah kuda padikama oru loosu kootam iruku nu theriudhu.. Edhuku pride march nadakudhu nu theriama vellakaran kollakaran nu comment pantrukanunga.. Veli ulaga அறிவு, sexual orientation pathina arivu oru mannum illa"
0,Ada chi saniyane po mental koodhi ....aambalaimga maathi maathi pool eh sappikonga pombalainga maathi maathi koodhi eh nakkikonga......vidhai epdi poda mudiyum kolandhai epdi porakum....idha ulagathila namba Onnu eh epdi vittu povom arivuketta naaye..
0,Adichu thorathunga da
0,ivalunga thappu pannatha nama sonna udane namma thappu panna mathuri pesura samugam irikkura vara 
1,Manitha neyam ullavarkal than unmaiyana deivam👍👍
1,"Mohamed Sameer, well said bro, avan(desi) kedakkura loosu payan"
1,Jallikkattukaga poradna youngsters enga endha naayinga enga thooooooooo
1,super  bro
1,Kalyanam pandra anaivarukum kuzhanthai iruka... Malatu thanmai adhigamaitu iruku athellam sari pannunga
1,Vera leval nanba💯💯💯💯💯💯💯💯💯💯👍👍👍👍.......
1,"swetha k ,naa unna asingama thittave illa,enga asingama tittunean nu kattu.."
1,Kannkalgiruchu bro antha akka dance la aduraga nalla akka
0,Thirppu sonna Charja Seruppala adikkanum
1,Hello 👋 number
1,😍❤️Omg you're pretty
1,Naa karungal Patti juice kada veedhi
1,Bangam
1,Hey ...apo ...vaanga namma love panlam ..ungala.partha ennakku pudichirukku ❤️Basic Tamizhan.. Neenga makkala seerum sirappumaa vaazha veiyyunga paakalaam. 
1,Ennala veetla solla mudiyala . veliye yarukittayum share panna mudiyala rompo kashdama irukku. Ennaikkavathu oru naal ennoda life marumunu nambikkaila than irukken
1,Hi friend uroorethu
1,Namma akka ketta paru kelvi
1,Super bro eppo 2 varum😍
1,@Prem Kumar  hi
1,Rompa feel aituchu😓
1,Unmaiya kaasu koduka koduka solli people rompa kasdam padutharaku
1,"Super siss ,nee nenaikartha pannu,inga evanukum unna kelvi kekura yogitha kedayathu,,....."
1,Thirunagai mathipom. Avangalum human tha pa .
1,About lesbian akka
1,Hyyyooo....intha akka pesaratha kekke kekka paityiyam pudichurum pola irukku....
1,Rmba late aachu intha nala movie a release pana
1,1 nimisham na apdiye shock agitan! ha ha ha
1,@green green  SUPER SUPER
1,"@Ayy Ar  OK machi, love you."
1,100 % true
1,Saniyanunga.chi epdium silathu irukunga...
1,Romba kastam dhan unga life
1,1st un appana check pannu...yendha putthula yendha paambu irukunu solla mudiyadhu...un appan original ah irundha aparam vandhu pesu da________...
1,Bro nalla pannirukinga bro 🎉👍
1,10 percentage transgender tha urupadiyah erukanga..avangala tha Manam ketta endha Tamil cinema migai paduthi kaatudhu..meethi 90 percentage epdi thaa arajagam panitu theriuranga....soodu soranai elladhavanga
1,Kodumayana vazhakaie 😱😱😭😭😭😭😔😔😔
1,na neenga vera leavel.anna super acting 😅😅😅😅
1,I love you 🌺🌺🌺🌺🌺
1,"Super nga ,massnga...getunga"
1,Ithuga tholla thangala ithugala adaka oru satamum illaya chi
1,Iva pesurathu correct ah illayanu therila but iva pesura vitham sarila..
1,Hii super bro
1,Avalo  Aripu  iruntha  Nee evalachum  pudichu  katiko
1,Bold speech! Bravo
1,Meera mitun is a transgender??
1,Bro namma passangalukkuaga oru Telegram group or what's app arambikkalam...Safe aaa irukkume
1,Ethungalem peinga pesasu
1,Thank you 😀
1,Kan kalanga vaitha nanbarukku mutual vanakkam
1,Lovely ya nanum Thirunangai tan
1,@kias info channel  praise God. Jesus Christ bless u.
2,9 naiga ethugalailam ninka vatchu vettanum seruppulaiye atikkanum
0,Pasanga payathula pesura mariye eruke yenga da ponu kedaikama poidonu pesura mari eruke .......
1,Loosu mari pesura r pesuran
1,Voicemessage anupa mudinchurunndha ....neraiya sollirupen bro.
1,Dai..edhu dhan da correct ana video..youtube la innaiku dhan da nalla video pathuruke..wish you guys💥💥💥
1,Hey what ya!!!! Ipdi ellam ah videos poduvinga.
1,Cinema thanam illatha kaadhala cinemavil solla ungala maathiri aall thaan theevai 
1,Nenga sollatha varikum ivunga transgender nu therila
1,Bro unga nadippu semma 👌💯
1,parents convince  panra scene la acting super .
1,apdiye nama comedy pathuta poga
1,rifaya riju it's sexual orientation .. itha payithayumnu solra neenga than payithkyam.
1,@life experience  unga number
1,Nanum oru thirunangai than...feelings velipadutha mudiyama romba kastapaduren......familykaga than iruken.......kadavule......kodumaiya iruku...
1,making good awarness
1,Varun thambi rohit ooda real name enna 😅😅😅😅😅
1,Neeyala English teach panraya kumaru 5:43😸😸😸
1,இதுல என்ன தப்பு you talking very bold I support
1,@innocent Raj  ❤️ namba aal sema spotive uh pesuraru paaru vera level 🔥
1,Katrina neega romba cute😆..... Ashiq bro neega semma 💪💪bro unga show Vera Level bro👌👏👏👍👍.....
1,"@Ayy Ar  why bro, enna achi  unggalukku.tidirnu message panrata stop pannitinga.ennai pudikkalaiya.etuva iruntalum na unga mela vacha  natpu unmaiyanatu.i am waiting for your message. I love you again my sweet heart."
1,Dei semma da super da vera level da pullarikuthu da dei 👌👌👌👌
1,Super  bro
1,@Shivani Narendran  hi fi ..🙌
1,"@Dragon Pool Fan , Kathu Kuduthuvana Serupula Adikalanu!"
1,Over scene po d
1,Intha mathiri nanum valanum assai but yanaku tha yarum Illa😞😞😞😞😞
1,Oru unmaiyaana ARUVI ah paatha maathiri iruku😁😀
1,"Ealla prank um sirikka vaikkum but  ethu azha vachi ,sinthikka vaikkithu😨"
1,anish anish : unaku un prechana???😊
1,Neenga romba pavam akka iam gay intha world apadithan akka don't worry
1,Antha  Akkavitgaka  like pannuran 👨‍👩‍👧💑👨‍👩‍👧‍👧
1,"Adei😂😂😂😂unarchikku kudava yezha, pannakkarannu pirippinga....; Acceptance illa dhan. Aana adhu maaranum. Paamaranukkum andha level of acceptance pannanum."
1,3: 05..yenga akka ella bayangaram
1,Bro Avanga great bro semma character antha akka avanga avangalukku vantha comments ellam avankitta sollunga bro vera level bro Avanga
1,Pl part 2
1,Nega mudicha enga ashramathuku vanga bro
1,Namba kavalaiya kettu velagi pooranga sontha karanga.. .....yarune theriyatha oru paiyana Katti anatchu aarthal sonnanga paarunga. Che chance se ella super Akka 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏👏👏👏👏👏👏👏👏👏👏😭😭😭😭😭😭😭
1,@El TIGER  unaku epdi oru ponu mela attraction eruko andha Mari avangaluku same sex mela attraction eruku edha purinja theriyala na sagu
1,Bro....Nenga nalla varanum bro❤️🖤
1,"Dude i accept your speech but ungalala idhae  speech ah konjam verupa kammi panni pesa mudinja inum ungala neraiya per reach panna mudiyum, enna  thimira pesuranga;  appadidhaan thonnudhu, but i support everything you say,  hatoff to your gyts..."
1,Onnu content pathi comments podalam ..Ile ethavathu cmnt podalam ...first histu comments podara mental disorder person patha kavalaya irukku ....
1,Avanga nalla irukanum epomea
0,Aids idhu Nala Thana vardhu
1,"Desi Gamer mudhalil manithanai manithanai parungal nanbare, mathathai kondu varathe, athuvum thani nabar virupam"
1,God bless u ma
1,Nee thanda naai avangala ethuku solra.
1,Lipstick ashiq vera level
1,Sema da thambi
1,Oru naal bustand la Ninutu Irunthen 
1,Enimal woman and Man marriage panna kudathunu sonna kuda epti tha support pantranu solluvigala😡😡😡
1,Super da machi
1,@Raja .R  Hi bro.
1,Nee vela kodupiya...????
1,Ponnunga yepdi irukunumnu neenga yedhuku boss solringa?
1,Semma bro semma feel enaku romba kastama iruku
1,Vinoth Kumar dai niyum usu tana !
1,I'm working in AFRICA
1,Drama sir fullave
1,@Τζέγκαν ungala madri ellarum illaye
1,and na thirunangai Ella.. nan oru 21 vayasu Ponnu.. ne 9 nu solita yenaku onu asingam kadaiyaathu..ne yenna veynalum sollu da dei..un ponnu oru lgbt yaatha porapa..apo yenga poi saagura nu pakalam
1,No bro only cinema than kaaranam
1,"Makkal nenaikira maari transgender mosamaanavangalo kevalam aanavangalo illa, enoda husband oru transman adaadhu Thirunambi, unga ellarukum thirunangai ah daan terinji irukum aana thirunambi nu oru set of people irukaanga. Avanga pennaga pirandhu harmonal imbalance naala payana maara pattavanga. ; ; Detain ah sollanum na, aana pirandhu harmonal imbalance naala maara padravanga daan thirunangai example ipo indha video la iruka akka, idey pennaga pirandhu harmonal imbalance naala maara patta avanga Thirunambi example enoda husband. ; ; Naan enoda husband ku close friend ah irundu avangaloda changes ah kann edirey paathan avangaloda physical changes veetula terinji avanga kitta pesa koodadhu ivanga laam mosamaavanga nu enna miratunaanga, enaku apdi Vida pudikala, Ooray enna thittuchu, enaku Kovam vanduchu en friend ah paatha Avar ah kalyaanam panni avanga naalayum nalla life vazha mudiyum nu prove pannanum Kandipa sadichi kaatanum nu naanga marriage pannikitom. ; ; Sathiyama soldren ulagathulla en purushan enna paathukura maari indha Ulagathula endha moolailayim endha purushan hum avan pondaati ah paathuka maatan, indha 21st century la illa 1st century la irundu kanaku edirthaalum en purushan maari endha purushan hum avan pondaati ah paathuka maatan. ; ; Really proud to be a wife of Transman"
1,Enna solla varinga..
1,Gud concept anna!! 😔💖
1,"swetha k ,olunga pora nanga loosam ,thappa pora neeinga correct aa?."
1,Nanba naa Salem thann prank pannumnu aasa yennai sethukovingla
1,Avangala Yenya disturbance pandringa pavam avanga
1,Ni ingayum irukiya da
1,Love u bro enakku kannu kalakuthu😢😢😢
1,Achoo amma nega peasarathu avlo cute ah iruku ma nega atha Vida cute ah irukinga maa ethukume feel pannathinga epaumm 🤗
1,I'm bi...i support to 377
1,Antha manasu thaan sir kadavul
1,Idhuku munnadiyum idhellam nadakkudhu but idhu veliya sonna asingam nu ethana per marachu vachi manasukkula azhuvuraanga Theriyuma!
1,Next part fasta podunga anna
1,@pradeep  Tamil naatu culture pathi onnum theriaadhu pola.. Nama culture la idha ethukitaanga. 2000 years aa. Kovil sirpangalla paarunga.
1,Akka love u akka oru Thambi aaa
